ID,Carats,Cert,Clarity,Color,Cut,Depth,Fluroescence,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Price,Retail,Proj Profit,Profit Perc
9703,1.01,AGSL,VS2,D,Excellent,62.1,None,,6.39x6.41x3.98,Excellent,Australia,Oval,Very good,54,3,,"$12,973","$21,274","$8,301",64%
9717,1.34,AGSL,VS1,E,Excellent,,,,7.22x7.23x4.29,Very good,Russia,Round,Very good,60,3,,"$15,951","$26,842","$10,892",68%
9718,1.34,AGSL,SI1,I,Excellent,59.8,None,FALSE,7.16x7.19x4.29,Excellent,Russia,Round,Excellent,60,3,,"$8,860","$14,789","$5,929",67%
9719,1.32,AGSL,IF,D,Excellent,62.3,None,,6.98x7.04x4.37,Excellent,Australia,Round,Excellent,57,2,"$29,783","$27,075","$55,677","$28,602",106%
9720,1.32,AGSL,SI1,G,Excellent,62.4,None,,7x7.03x4.38,Excellent,Botswana,Round,Excellent,57,2,,"$11,284","$17,491","$6,207",55%
9726,1.32,AGSL,VS1,I,Excellent,61.6,None,TRUE,7.01x7.04x4.33,Excellent,Angola,Princess,Excellent,,3,,"$10,408","$10,369",-$40,0%
9732,1.32,AGSL,SI1,J,Excellent,,None,,7x7.04x4.38,Excellent,Russia,Asscher,Excellent,,2,,"$7,291","$8,904","$1,613",22%
9738,1.32,AGSL,VS2,I,Excellent,60.9,None,TRUE,7.07*7.09x4.31,Excellent,Angola,Marquise,Excellent,59,2,,"$10,400","$9,667",-$733,-7%
9740,1.32,,SI2,F,Excellent,62.1,Medium,,6.99x7.02x4.35,Excellent,Russia,Asscher,Excellent,,2,,"$10,803","$15,681","$4,879",45%
9742,1.31,AGSL,IF,G,Excellent,,None,,7.08x7.12x4.32,Excellent,Botswana,Round,Excellent,,3,"$15,335","$13,941","$28,969","$15,028",108%
9749,1.31,AGSL,SI1,I,Excellent,62.1,,FALSE,7x7.04x4.36,Excellent,Russia,Round,Excellent,57,2,,"$9,508","$13,370","$3,862",41%
9750,1.31,AGSL,VS1,F,Excellent,62.2,,,6.97x7x4.34,Excellent,Other/Unknown,Round,Excellent,57,3,,"$15,156","$25,045","$9,889",65%
9751,1.31,AGSL,SI2,J,Excellent,,None,FALSE,7x7.02x4.36,Excellent,Australia,Round,Excellent,,4,,"$8,459","$11,586","$3,127",37%
9753,1.31,AGSL,SI1,I,Excellent,62.3,,,6.98x7x4.36,Excellent,Botswana,Round,Excellent,,2,,"$9,519","$12,808","$3,289",35%
9758,1.31,AGSL,SI2,I,Excellent,62.5,,,6.98x7.02x4.37,Excellent,Russia,Round,Excellent,57,4,,"$8,107","$13,400","$5,293",65%
9764,1.31,AGSL,SI2,I,Excellent,61.5,Faint,,6.99x7.03x4.31,Excellent,Australia,Round,Excellent,58,4,,"$8,349","$12,985","$4,637",56%
9768,1.31,,VS1,G,Excellent,,,,7.02x7.05x4.35,Excellent,Canada,Oval,Excellent,58,3,,"$12,182","$19,456","$7,274",60%
9769,1.31,AGSL,VVS2,J,Excellent,61.9,Faint,,6.98x7.02x4.33,Excellent,Botswana,Princess,Excellent,58,4,,"$8,259","$11,857","$3,598",44%
9772,1.31,AGSL,SI2,G,Excellent,62.4,None,,6.98x7.01x4.37,Excellent,Botswana,Round,Excellent,,2,,"$9,852","$14,854","$5,003",51%
9780,1.31,AGSL,VS2,H,Excellent,61.5,None,FALSE,7.01x7.05x4.32,Excellent,Botswana,Marquise,Excellent,59,4,,"$11,847","$17,380","$5,533",47%
9781,1.31,AGSL,VVS2,H,Excellent,61.9,,,6.97*7.01x4.33,Excellent,Australia,Round,Excellent,59,4,,"$12,743","$19,571","$6,828",54%
9783,1.31,AGSL,SI2,D,Excellent,62,None,,6.95x7x4.33,Excellent,Russia,Round,Excellent,,3,,"$11,957","$19,232","$7,275",61%
9785,1.01,AGSL,SI1,F,Excellent,61,None,,6.45x6.48x3.95,Excellent,South Africa,Round,Very good,59,2,,"$8,537","$13,809","$5,272",62%
9791,1.01,AGSL,SI1,H,Excellent,61.6,None,,6.39x6.44x3.96,Excellent,Botswana,Princess,Excellent,,3,,"$6,895","$11,876","$4,982",72%
9797,1.01,AGSL,VS2,E,Very good,62.7,None,,6.35x6.43x4.01,Very good,Angola,Round,Very good,,2,,"$10,580","$11,333",$753,7%
9799,1.01,AGSL,SI2,E,Very good,58.2,,,6.58x6.6x3.84,Excellent,Botswana,Marquise,Excellent,,2,,"$6,184","$8,037","$1,854",30%
9804,1.01,GemEx,I1,G,Very good,59.3,None,,6.47x6.48x3.84,Good,Botswana,Emerald,Good,60,1,,"$5,640","$8,821","$3,181",56%
9805,1.01,AGSL,SI1,I,Excellent,59.5,None,,6.52x6.56x3.89,Excellent,South Africa,Round,Excellent,60,3,,"$6,056","$9,046","$2,990",49%
9811,1.01,AGSL,SI2,F,Very good,59.3,Medium,,6.51x6.6x3.89,Very good,Botswana,Round,Very good,61,3,,"$6,922","$8,498","$1,576",23%
9813,1.01,AGSL,SI1,I,Excellent,,Faint,,6.46x6.49x3.89,Excellent,Australia,Marquise,Excellent,61,2,,"$5,986","$8,483","$2,497",42%
9815,1.01,AGSL,SI1,F,Very good,61.7,None,,6.37x6.41x3.95,Excellent,Canada,Round,Very good,61,2,"$7,696","$6,996","$12,855","$5,859",84%
9816,1.01,AGSL,SI1,E,Very good,61.8,Medium,,6.4x6.49x3.98,Very good,Zimbabwe,Oval,Good,61,2,,"$6,911","$9,830","$2,919",42%
9822,0.92,AGSL,VS2,F,Excellent,,None,,6.21x6.25x3.84,Excellent,DR Congo,Round,Excellent,57,4,,"$8,773","$6,954","-$1,819",-21%
9829,0.92,AGSL,IF,G,Excellent,,None,,6.27x6.33x3.83,Very good,Botswana,Round,Very good,,2,,"$6,958","$11,474","$4,516",65%
9832,0.92,AGSL,I1,E,Very good,,Faint,,6.13x6.18x3.86,Excellent,Russia,Princess,Very good,,1,,"$4,939","$8,343","$3,404",69%
9840,0.91,AGSL,SI1,F,Excellent,61.9,None,FALSE,6.18x6.21x3.82,Very good,Australia,Marquise,Very good,,4,,"$8,748","$10,151","$1,403",16%
9844,0.91,AGSL,VS2,E,Excellent,,None,FALSE,6.17x6.22x3.87,Excellent,Botswana,Round,Excellent,57,4,,"$7,693","$10,266","$2,573",33%
9847,0.91,AGSL,SI2,L,Excellent,60.3,Strong,,6.28x6.3x3.79,Very good,Canada,Round,Excellent,58,1,,"$3,863","$5,163","$1,301",34%
9852,0.91,AGSL,SI1,F,Excellent,62.7,,,6.16x6.18x3.87,Excellent,Russia,Princess,Excellent,58,2,,"$6,044","$8,681","$2,637",44%
9854,0.91,AGSL,SI1,I,Excellent,60.6,None,FALSE,6.23x6.25x3.78,Excellent,Botswana,Round,Excellent,,1,,"$4,785","$8,381","$3,596",75%
9862,0.91,,SI2,D,Excellent,61.2,Faint,,6.19x6.23x3.81,Excellent,Australia,Round,Excellent,60,1,,"$6,395","$9,747","$3,353",52%
9870,0.9,AGSL,VS2,L,Excellent,62.4,None,,6.14x6.16x3.84,Excellent,Canada,Cushion,Excellent,57,1,,"$2,949","$4,863","$1,914",65%
9873,0.9,AGSL,SI1,J,Excellent,62.6,None,,6.12x6.16x3.85,Excellent,Russia,Round,Excellent,57,2,,"$4,465","$6,865","$2,400",54%
9878,0.8,AGSL,VVS1,H,Excellent,,,,5.97x6.01X3.67,Excellent,Russia,Emerald,Excellent,,3,,"$4,728","$6,820","$2,093",44%
9879,0.8,,VVS1,H,Excellent,61.7,None,,5.95x6x3.68,Excellent,Russia,Round,Very good,58,3,,"$4,609","$7,247","$2,639",57%
9881,0.8,AGSL,VS2,E,Excellent,61.9,Medium,,5.9x5.94x3.67,Excellent,Zimbabwe,Radiant,Excellent,,3,,"$5,201","$8,028","$2,827",54%
9882,0.8,AGSL,SI1,F,Excellent,62.1,Faint,,5.92+5.94x3.69,Excellent,Russia,Round,Excellent,58,1,,"$4,381","$5,980","$1,599",37%
9883,0.8,GemEx,SI2,F,Very good,62.3,Medium,,5.89x5.93x3.68,Good,Russia,Oval,Excellent,58,1,,"$3,155","$5,183","$2,028",64%
9887,0.8,AGSL,SI1,D,Excellent,62.5,Faint,,5.9x5.93x3.69,Very good,Botswana,Oval,Excellent,58,1,,"$4,713","$6,734","$2,021",43%
9901,0.8,AGSL,SI1,F,Very good,62.4,None,,5.92x5.95x3.7,Very good,Russia,Radiant,Very good,57,1,,"$4,363","$6,780","$2,418",55%
9903,0.8,AGSL,SI1,E,Excellent,62.6,None,,5.88x5.94x3.7,Excellent,Russia,Round,Very good,,2,,"$4,259","$7,065","$2,806",66%
9912,0.8,GemEx,SI1,E,Excellent,62.1,None,FALSE,5.91x5.95+3.68,Excellent,Other/Unknown,Marquise,Excellent,59,3,,"$4,784","$7,583","$2,799",58%
9913,0.8,AGSL,SI1,D,Excellent,62.2,None,,5.92x5.95x3.69,Excellent,Russia,Princess,Excellent,59,1,,"$4,853","$7,401","$2,548",52%
9915,0.8,AGSL,VS2,E,Very good,62.7,Faint,,5.9x5.92x3.7,Excellent,Botswana,Oval,Excellent,59,3,,"$4,895","$7,815","$2,920",60%
9920,0.8,,SI1,F,Excellent,60.1,None,,5.99x6.01x3.61,Excellent,Russia,Round,Excellent,60,1,,"$4,674","$7,712","$3,038",65%
9921,0.8,AGSL,VS1,D,Excellent,60.2,,,5.99x6.03x3.62,Very good,Angola,Radiant,Excellent,60,3,,"$6,524","$8,128","$1,604",25%
9926,0.73,,SI1,E,Excellent,62,Faint,,5.73x5.77x3.56,Excellent,South Africa,Emerald,Excellent,57,1,,"$3,584","$4,964","$1,380",39%
9929,0.73,AGSL,SI1,H,Excellent,62.9,None,,5.73x5.75x3.61,Excellent,Canada,Asscher,Excellent,57,1,,"$3,157","$4,597","$1,440",46%
9933,0.73,AGSL,SI2,D,Excellent,,Faint,,5.73x5.77x3.58,Excellent,Angola,Round,Excellent,58,2,,"$3,382","$5,629","$2,247",66%
9935,0.73,AGSL,VS2,E,Excellent,59.2,,,5.91*5.96x3.52,Very good,Botswana,Princess,Very good,,1,,"$4,508","$6,181","$1,673",37%
9940,0.72,AGSL,SI2,D,Excellent,61.8,None,,5.75x5.78x3.56,Excellent,South Africa,Round,Excellent,57,3,,"$3,749","$5,548","$1,800",48%
9943,0.72,AGSL,SI1,E,Excellent,62.3,None,,5.71x5.74x3.56,Excellent,Australia,Oval,Excellent,57,1,,"$3,269","$4,837","$1,568",48%
9947,0.72,AGSL,SI2,F,Excellent,61.6,Faint,,5.76x5.79x3.56,Excellent,Russia,Round,Excellent,,1,,"$3,690","$5,575","$1,885",51%
9958,0.72,AGSL,SI2,F,Excellent,,None,,5.8x5.81x3.5,Very good,Other/Unknown,Round,Very good,59,1,,"$3,399","$5,140","$1,741",51%
9964,0.71,AGSL,SI2,F,Excellent,61.3,Faint,,5.73x5.77x3.53,Excellent,DR Congo,Round,Excellent,57,1,,"$2,893","$4,598","$1,705",59%
9970,0.71,AGSL,I1,E,Very good,,,,5.62x5.63x3.56,Excellent,Botswana,Round,Very good,57,1,,"$2,143","$3,431","$1,289",60%
9971,0.71,,SI2,F,Very good,59.6,None,,5.81x5.82-3.47,Very good,Angola,Asscher,Very good,,1,,"$2,840","$3,801",$961,34%
9973,0.71,AGSL,SI1,D,Excellent,60.6,None,FALSE,5.76x5.8x3.5,Excellent,Botswana,Princess,Excellent,58,1,,"$4,258","$6,108","$1,850",43%
9975,0.71,AGSL,SI2,E,Excellent,60.9,None,,5.75x5.78x3.51,Excellent,Other/Unknown,Round,Excellent,58,1,,"$3,144","$4,766","$1,622",52%
9989,0.7,AGSL,VS2,E,Very good,62.9,Medium,,5.63*5.69x3.56,Very good,Russia,Marquis,Very good,,2,,"$3,421","$5,598","$2,178",64%
9992,0.7,AGSL,VS2,D,Very good,59.3,None,,5.77x5.79x3.43,Very good,Botswana,Round,Very good,60,1,,"$4,474","$6,846","$2,372",53%
9994,0.7,AGSL,SI2,F,Excellent,59.7,None,,5.74x5.77x3.44,Excellent,Russia,Oval,Excellent,60,1,,"$2,558","$4,272","$1,714",67%
9995,0.7,AGSL,SI2,F,Very good,59.5,None,,5.71X5.73x3.4,Very good,Canada,Round,Very good,,1,,"$2,516","$4,348","$1,832",73%
9998,0.4,AGSL,SI1,E,Excellent,61,None,,4.76x4.78x2.91,Excellent,DR Congo,Oval,Excellent,58,1,,"$1,154","$1,395",$241,21%
10003,0.4,AGSL,SI2,E,Excellent,60.3,None,,4.79x4.81x2.89,Excellent,Zimbabwe,Emerald,Very good,59,1,,"$1,010","$1,396",$386,38%
10004,0.4,AGSL,VS1,E,Excellent,,None,,4.73x4.75x2.88,Excellent,Canada,Asscher,Very good,,1,"$1,148","$1,044","$1,964",$921,88%
10006,0.4,AGSL,SI1,I,Excellent,61.2,,,4.76x4.78x2.92,Excellent,Russia,Emerald,Excellent,,1,,"$1,035","$1,435",$400,39%
10013,2.01,AGSL,SI2,L,Excellent,62.5,None,,8x8.07+5.02,Excellent,Australia,Asscher,Excellent,56,2,,"$18,209","$11,881","-$6,329",-35%
10016,2.01,AGSL,SI2,J,Very good,63,Faint,,7.99x8.03x5.04,Very good,Russia,Round,Very good,56,3,,"$17,870","$13,964","-$3,906",-22%
10017,2.01,AGSL,SI2,L,Good,64.9,None,,7.93x7.98x5.16,Excellent,Canada,Oval,Very good,,4,,"$12,494","$14,084","$1,590",13%
10019,2.01,,VVS2,F,Excellent,60.3,Faint,,8.17x8.25x4.95,Excellent,Botswana,Princess,Excellent,57,2,,"$43,176","$53,560","$10,384",24%
10021,2.01,AGSL,VS2,G,Excellent,61.1,,,8.13x8.16x4.98,Excellent,Australia,Pear,Excellent,57,2,,"$33,283","$39,149","$5,866",18%
10026,1.81,AGSL,VS2,H,Excellent,,,,7.74+7.78x4.86,Excellent,Canada,Round,Excellent,,2,,"$18,950","$28,670","$9,720",51%
10038,1.8,AGSL,VS1,E,Very good,60.1,None,TRUE,7.79x7.86x4.71,Very good,DR Congo,Round,Very good,,2,,"$33,002","$43,999","$10,997",33%
10039,1.52,GemEx,VS1,H,Excellent,61.9,None,,7.33x7.36x4.55,Excellent,Other/Unknown,Round,Excellent,56,2,,"$15,285","$21,295","$6,010",39%
10046,1.52,AGSL,VS2,I,Excellent,61.9,,,7.31x7.39x4.55,Excellent,Botswana,Round,Very good,57,2,,"$12,733","$20,103","$7,370",58%
10059,1.51,AGSL,VS1,H,Excellent,61.4,None,,7.33x7.41x4.53,Excellent,South Africa,Radiant,Very good,57,3,,"$14,026","$20,754","$6,728",48%
10061,1.51,AGSL,SI1,G,Excellent,,None,,7.36x7.39x4.55,Excellent,Angola,Round,Excellent,57,2,,"$15,961","$19,098","$3,137",20%
10062,1.25,AGSL,SI2,D,Very good,64,Medium,,6.67x6.8x4.31,Good,Russia,Round,Good,59,4,,"$10,110","$16,623","$6,513",64%
10065,1.06,AGSL,SI1,H,Excellent,60.5,None,,6.64x6.67x4.03,Excellent,Australia,Round,Excellent,56,2,,"$7,745","$12,062","$4,318",56%
10067,1.06,AGSL,VS2,D,Excellent,62.2,Faint,,6.53x6.55x4.07,Excellent,Russia,Pear,Excellent,57,4,,"$12,794","$20,627","$7,834",61%
10074,1.01,AGSL,SI1,E,Good,63.4,Medium,,6.31x6.29x3.99,Excellent,DR Congo,Round,Very good,,3,,"$6,451","$10,783","$4,332",67%
10080,0.75,AGSL,SI1,F,Excellent,,None,,5.78x5.81x3.59,Excellent,Russia,Round,Excellent,57,2,,"$3,987","$6,149","$2,162",54%
10083,3.01,AGSL,SI2,J,Excellent,62.4,None,,9.19x9.26x5.76,Excellent,Other/Unknown,Princess,Excellent,55,4,,"$41,578","$53,972","$12,394",30%
10084,3.01,AGSL,SI1,G,Excellent,,Faint,FALSE,9.14x9.22x5.75,Excellent,Australia,Princess,Excellent,,2,,"$45,795","$54,924","$9,129",20%
10096,1.34,AGSL,SI2,E,Excellent,60.2,None,,7.13x7.16x4.3,Excellent,Angola,Round,Excellent,60,2,,"$10,068","$14,517","$4,449",44%
10097,1.34,,SI1,G,Excellent,60.2,None,,7.13x7.17x4.3,Excellent,Australia,Cushion,Excellent,60,4,,"$11,653","$15,892","$4,239",36%
10100,1.34,AGSL,SI2,I,Very good,60.8,None,,7.06x7.11x4.31,Very good,Botswana,Princess,Very good,62,4,,"$7,945","$9,569","$1,624",20%
10101,1.32,AGSL,SI1,L,Excellent,59.4,None,,7.14x7.17x4.25,Excellent,Russia,Oval,Excellent,,1,,"$6,263","$10,582","$4,319",69%
10102,1.32,AGSL,VVS1,L,Very good,59.6,Faint,,7.16x7.21x4.28,Excellent,Russia,Round,Very good,60,1,,"$9,663","$10,562",$899,9%
10103,1.32,AGSL,VS2,D,Excellent,59.7,Faint,,7.12x7.14x4.26,Excellent,Canada,Round,Excellent,60,4,,"$16,166","$24,518","$8,353",52%
10107,1.31,AGSL,SI2,I,Excellent,59.2,Faint,,7.15x7.19x4.25,Excellent,Canada,Round,Excellent,60,3,,"$7,882","$10,057","$2,175",28%
10109,1.31,AGSL,SI1,E,Excellent,61.8,,FALSE,7x7.03x4.34,Excellent,DR Congo,Emerald,Excellent,60,2,,"$12,457","$18,310","$5,853",47%
10116,1.29,AGSL,VS2,I,Excellent,62.6,None,,6.9x6.96x4.34,Very good,Australia,Oval,Very good,58,4,,"$10,182","$14,777","$4,596",45%
10118,1.29,AGSL,SI1,I,Excellent,,Faint,,7.05x7.09x4.25,Excellent,Canada,Round,Excellent,60,3,,"$9,521","$12,444","$2,923",31%
10123,1.84,AGSL,SI1,K,Excellent,62.5,Faint,,7.77x7.81x4.87,Excellent,Australia,Emerald,Excellent,,3,,"$27,892","$12,697","-$15,195",-54%
10135,1.21,AGSL,VS2,K,Excellent,59.5,None,,6.93x6.98x4.14,Excellent,Russia,Round,Excellent,61,1,,"$5,246","$6,522","$1,277",24%
10154,1.05,,SI2,G,Excellent,,None,,6.43x6.46x4.03,Excellent,DR Congo,ROUND,Excellent,,3,,"$6,182","$7,545","$1,363",22%
10157,3.02,AGSL,VS2,G,Ideal,,Faint,,9.24x9.18x5.74,Excellent,Angola,Cushion,Excellent,58,2,,"$57,992","$79,339","$21,347",37%
10158,0.42,AGSL,VS2,H,Very good,61.1,,,4.89x4.85x2.97,Good,Botswana,Princess,Very good,60,1,,"$1,060","$1,609",$550,52%
10159,2.23,AGSL,IF,H,Excellent,60.5,None,,8.47x8.54x5.18,Excellent,Russia,Marquise,Excellent,56,2,,"$39,386","$57,332","$17,947",46%
10164,1.27,AGSL,VS1,D,Excellent,61.6,None,,6.96x7.02x4.3,Excellent,Botswana,Round,Excellent,58,4,,"$19,254","$26,327","$7,073",37%
10165,2.22,AGSL,VS1,F,Excellent,62.1,None,,8.35x8.39x5.2,Excellent,Russia,Princess,Excellent,56,2,,"$48,098","$60,028","$11,931",25%
10167,2.22,,VS1,D,Excellent,58.8,,,8.55x8.58x5.03,Excellent,Russia,Round,Excellent,60,2,,"$71,303","$83,502","$12,199",17%
10172,1.7,AGSL,SI1,F,Excellent,62.8,Strong,,7.61X7.57x4.77,Excellent,DR Congo,Round,Excellent,,2,,"$17,864","$26,701","$8,837",49%
10177,2.21,AGSL,SI1,H,Excellent,62,None,,8.31x8.36x5.17,Excellent,Other/Unknown,Round,Excellent,56,2,,"$25,459","$37,244","$11,785",46%
10198,1.85,AGSL,SI1,I,Excellent,62,Strong,,7.82x7.87x4.86,Excellent,Botswana,Round,Excellent,56,2,,"$18,368","$23,171","$4,803",26%
10201,1.13,AGSL,SI1,H,Excellent,,Strong,,6.78x6.73x4.08,Excellent,Canada,Princess,Excellent,,4,,"$8,326","$12,349","$4,024",48%
10204,0.51,AGSL,SI1,D,Very good,,Medium,FALSE,5.21x5.12x3.16,Good,Russia,Round,Good,,1,,"$1,854","$2,131",$277,15%
10209,0.51,AGSL,I1,G,Very good,62.1,None,,5.07x5.06x3.15,Excellent,Russia,Oval,Excellent,58,1,,"$1,177","$2,007",$830,70%
10211,0.51,,SI1,I,Excellent,62.5,,,5.11x5.08x3.18,Excellent,DR Congo,Oval,Very good,58,1,,"$1,348","$1,833",$485,36%
10217,1.4,GemEx,SI2,K,Very good,64.2,Faint,,7.03x7.06x4.52,Excellent,Botswana,Asscher,Very good,,2,,"$6,555","$10,751","$4,196",64%
10222,1.4,AGSL,SI2,I,Excellent,62.3,Medium,TRUE,7.13x7.16x4.45,Excellent,DR Congo,Round,Excellent,57,2,,"$8,552","$12,127","$3,575",42%
10223,0.4,,VS1,I,Excellent,61.6,None,,4.79x4.76x2.94,Excellent,Russia,Round,Excellent,56,1,,$922,"$1,501",$579,63%
10227,0.4,,SI1,E,Very good,62.5,None,,4.65x4.7x2.92,Very good,Australia,Radiant,Very good,62,1,,$929,"$1,376",$447,48%
10229,0.4,AGSL,SI1,I,Good,60.9,None,,4.79x4.75x2.9,Good,Russia,Oval,Fair,65,1,,$960,"$1,576",$616,64%
10231,0.99,AGSL,SI2,E,Very good,62.5,None,,6.32X6.38x3.97,Very good,DR Congo,Pear,Very good,59,1,,"$5,772","$9,157","$3,385",59%
10232,1.03,AGSL,SI2,J,Excellent,62.3,None,,6.48x6.44x4.03,Excellent,DR Congo,Oval ,Excellent,57,3,,"$4,849","$6,505","$1,657",34%
10236,3.5,AGSL,VVS1,F,Excellent,,None,,9.74x9.77X6.04,Excellent,Zimbabwe,Round,Excellent,,2,,"$137,550","$215,877","$78,327",57%
10237,3.5,GemEx,SI1,K,Excellent,62.3,None,,9.67x9.71x6.03,Excellent,Russia,Round,Excellent,56,2,,"$45,317","$54,463","$9,146",20%
10242,1,AGSL,SI2,F,Very good,63.9,None,,6.28x6.34x4.03,Excellent,Botswana,Round,Excellent,,2,,"$5,743","$8,237","$2,495",43%
10245,1,AGSL,SI2,J,Very good,64.1,,FALSE,6.27x6.24x4.01,Excellent,Australia,Round,Very good,56,2,,"$4,822","$6,771","$1,949",40%
10249,1.42,AGSL,SI1,I,Very good,64.3,None,,7.12x7.07x4.56,Excellent,Australia,Emerald,Very good,55,2,,"$9,145","$15,521","$6,377",70%
10251,10.03,AGSL,SI2,K,Very good,62.4,None,,13.71x13.78x8.58,Excellent,Canada,Asscher,Very good,56,2,,"$154,440","$236,038","$81,598",53%
10252,1.85,AGSL,SI1,J,Very good,62.6,Medium,,7.8x7.74x4.87,Excellent,Botswana,Round,Very good,,2,,"$12,112","$19,802","$7,690",63%
10258,0.9,,SI1,H,Excellent,61.2,Faint,,6.21x6.19x3.8,Excellent,South Africa,Radiant,Excellent,60,1,,"$5,523","$8,692","$3,170",57%
10261,1.4,,VS2,K,Excellent,62,Faint,,7.12x7.17x4.43,Excellent,Russia,Round,Very good,,2,,"$6,847","$10,842","$3,996",58%
10262,1.4,GemEx,SI2,J,Excellent,,Medium,,7.28x7.32x4.34,Excellent,Canada,Round,Excellent,,4,"$9,780","$8,891","$15,911","$7,020",79%
10274,1.82,AGSL,SI2,F,Excellent,,Strong,,7.74x7.79x4.82,Very good,Russia,Asscher,Excellent,58,4,,"$17,827","$17,236",-$591,-3%
10276,1.3,AGSL,VS1,J,Excellent,62.8,,,6.91x6.96x4.35,Excellent,Angola,Emerald,Excellent,57,2,,"$7,451","$10,242","$2,791",37%
10280,0.91,AGSL,SI1,G,Excellent,62.2,None,,6.22x6.18x3.85,Excellent,South Africa,Oval ,Very good,57,1,,"$5,555","$9,530","$3,975",72%
10283,1.2,AGSL,SI1,G,Excellent,62.5,None,,6.79x6.76x4.23,Excellent,Russia,Round,Excellent,57,4,,"$9,591","$13,431","$3,841",40%
10286,0.5,AGSL,SI1,G,Excellent,61.2,None,,5.11x5.14x3.14,Excellent,Russia,Round,Excellent,59,1,,"$1,723","$2,719",$997,58%
10287,2.02,AGSL,SI2,F,Excellent,62.8,,,8.03x8.06x5.05,Excellent,Russia,Princess,Excellent,57,4,,"$23,593","$24,273",$680,3%
10294,2,,VS2,G,Good,,Faint,,7.94x8.09x5,Good,DR Congo,Round,Good,,2,,"$29,887","$32,122","$2,235",7%
10298,1.5,AGSL,SI1,F,Excellent,60.9,None,,7.34x7.38x4.48,Excellent,DR Congo,Round,Very good,59,2,,"$14,288","$23,285","$8,997",63%
10299,1.5,AGSL,SI1,J, ,61.5,,,7.33x7.41*4.53,Good,South Africa,Round,Good,61,2,,"$9,533","$14,316","$4,783",50%
10300,2.03,AGSL,SI2,K,Excellent,61.8,Medium,,8.08x8.11x5,Very good,Russia,Oval ,Excellent,58,4,,"$18,434","$18,166",-$269,-1%
10302,3.01,AGSL,VS2,K,Very good,60.6,None,,9.22x9.29x5.61,Excellent,DR Congo,Round,Excellent,62,2,,"$32,680","$48,356","$15,676",48%
10303,3.01,AGSL,VVS2,M,Very good,59.4,,,9.41x9.31x5.55,Excellent,Russia,Princess,Very good,,2,,"$59,165","$63,611","$4,446",8%
10306,1.03,AGSL,VS2,I,Good,56.8,,FALSE,6.68x6.79x3.82,Good,Zimbabwe,Round,Good,65,2,,"$7,349","$8,170",$821,11%
10310,4.02,AGSL,SI1,J,Excellent,,Faint,,10.26x10.31x6.22,Excellent,Russia,Oval,Excellent,,2,,"$63,359","$103,585","$40,227",63%
10311,1.02,AGSL,SI1,I,Excellent,62.8,Faint,FALSE,6.42x6.44x4.04,Excellent,Botswana,Oval,Excellent,57,2,,"$6,535","$11,292","$4,758",73%
10319,2.17,,VS1,E,Excellent,,,,8.51x8.57x5.03,Excellent,Australia,Round,Excellent,59,2,,"$64,082","$65,966","$1,884",3%
10321,2.17,AGSL,VS1,F,Excellent,60.9,None,,8.31x8.34x5.07,Excellent,Russia,Round,Excellent,,2,,"$44,693","$55,557","$10,865",24%
10322,0.64,AGSL,VS1,I,Very good,61.7,Faint,,5.48x5.57*3.41,Excellent,Russia,Round,Good,,1,,"$2,406","$3,530","$1,125",47%
10324,0.64,AGSL,VS2,G,Excellent,62,None,,5.51x5.53x3.42,Excellent,Botswana,Round,Excellent,,1,,"$2,682","$3,048",$366,14%
10327,0.64,AGSL,SI1,E,Very good,58.6,None,,5.66x5.74x3.34,Good,Zimbabwe,Princess,Good,59,1,,"$2,411","$3,468","$1,057",44%
10333,1.52,,SI2,F,Excellent,61.8,None,,7.33x7.36x4.54,Excellent,Russia,Princess,Excellent,58,2,,"$12,607","$20,901","$8,294",66%
10334,1.52,AGSL,SI1,I,Excellent,,,,7.33x7.37x4.57,Excellent,Russia,Round,Excellent,,3,,"$12,477","$15,988","$3,512",28%
10336,1.65,,SI2,J,Good,59.5,None,,7.64x7.79x4.59,Fair,Botswana,Round,Good,,1,,"$12,072","$13,752","$1,680",14%
10337,1.04,AGSL,SI2,H,Excellent,62.3,None,,6.46x6.52x4.04,Excellent,Canada,Round,Excellent,56,2,"$6,425","$5,841","$10,622","$4,782",82%
10338,1.04,AGSL,SI2,G,Excellent,63.2,None,,6.42x6.44x4.06,Very good,Zimbabwe,Round,Excellent,56,3,,"$5,960","$10,008","$4,048",68%
10348,3,AGSL,VS2,G,Very good,62.6,None,,9.21x9.14x5.75,Excellent,DR Congo,Round,Very good,57,2,,"$59,296","$83,917","$24,622",42%
10352,2.4,AGSL,SI1,F,Excellent,,Faint,,8.53x8.55x5.32,Excellent,Angola,Round,Excellent,,2,,"$34,027","$38,663","$4,636",14%
10355,1.58,AGSL,SI2,I,Excellent,60.2,None,,7.54x7.58x4.55,Excellent,Russia,Round,Excellent,58,2,,"$11,916","$18,270","$6,354",53%
10359,0.83,,VS1,F,Very good,59.7,Faint,,6.06x6.12x3.63,Excellent,Russia,Oval ,Very good,59,2,,"$5,527","$6,249",$722,13%
10362,1.78,AGSL,SI2,J,Excellent,60,None,,7.82x7.89x4.71,Very good,DR Congo,Radiant,Very good,58,3,,"$13,463","$16,394","$2,931",22%
